strategy,lead_pct_below_sma20,x_return,y_return,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,trading_costs_total,funding_costs_total,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,simulation
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4506071733639978,0.23887593396594392,3.262013691115091,-0.21614783057560402,3587.073213316414,260,3795.789801203134,72.55989237116289,3,1,255,492,32.5,23.333333333333332,42.38095238095238,1.7857142857142856,171
Original strict SMA20,0.0,0.25,0.3333333333333333,0.27283646248750815,0.22725555214573848,3.4929770692392563,-0.21030329225672273,1015.7519698992267,323,2477.8516313208065,62.3013351591863,4,2,0,577,39.24603174603175,27.65873015873016,11.825396825396824,21.26984126984127,172
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.2986366204349653,0.2483026857857798,3.1168295197992983,-0.22872645986247003,1232.8091198722364,309,2535.734304101194,77.5118553127632,4,2,295,422,33.095238095238095,27.65873015873016,14.642857142857144,24.6031746031746,172
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3225403328677885,0.23661004839142397,3.2402001370973625,-0.22872645986247003,1470.0885983535768,296,2900.329912609282,91.9309481478338,5,2,295,494,31.46825396825397,16.984126984126984,43.611111111111114,7.936507936507936,172
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3756768063993814,0.25107998516579405,2.9856050090608233,-0.18335556031845765,2150.040269551071,298,3327.8006548516864,33.34091156303745,2,1,0,327,36.03174603174603,45.476190476190474,12.142857142857142,6.349206349206349,173
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.38544357620425274,0.26642540469224557,2.869377394944393,-0.22232526604739802,2301.9631351718067,287,2886.7666282970276,61.084645785488114,3,1,287,268,31.587301587301585,39.166666666666664,21.944444444444443,7.301587301587302,173
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4195539606608285,0.23621370066073033,3.215256916202132,-0.1842441228321809,2910.996459510725,280,3121.922309298628,94.42882161388663,4,1,287,302,31.11111111111111,31.98412698412698,35.079365079365076,1.8253968253968256,173
Original strict SMA20,0.0,0.25,0.3333333333333333,0.4662474418135101,0.2518395319483448,3.47257276401778,-0.22471599313715246,3978.220991401268,310,4012.7999058445794,87.57743194030492,3,1,0,436,36.19047619047619,37.023809523809526,18.571428571428573,8.214285714285714,174
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.47763394088747013,0.2678201576817901,3.067516201120412,-0.28958265118572907,4286.591120752892,282,2867.117778730731,85.07892201425366,3,1,256,315,31.587301587301585,38.01587301587301,20.27777777777778,10.119047619047619,174
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.48963319768156444,0.25416023577475017,3.235912082811688,-0.28958265118572907,4634.584211964661,280,2981.063549665093,143.1529590554232,3,1,256,353,30.714285714285715,31.071428571428573,33.13492063492063,5.079365079365079,174
Original strict SMA20,0.0,0.25,0.3333333333333333,0.4790177176743151,0.26497348098933704,3.3971880111796353,-0.22437554501989534,4325.490259004643,269,7389.409590056303,176.52035702467793,5,2,0,615,35.317460317460316,21.26984126984127,30.07936507936508,13.333333333333334,175
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4636653810929805,0.2835379526105976,3.094856727070026,-0.33958904582199456,3911.1227452360463,255,6622.695165237854,190.85591785441466,4,2,237,454,28.92857142857143,21.26984126984127,34.08730158730159,15.714285714285714,175
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4625327476651071,0.2697509742759224,3.2673177718257223,-0.33958904582199456,3882.011238232366,264,7086.154533551517,202.63004595121888,4,3,237,461,28.849206349206348,18.650793650793652,39.56349206349206,12.936507936507939,175
Original strict SMA20,0.0,0.25,0.3333333333333333,0.26784235456954253,0.24051696319292065,3.484612062771977,-0.306649713227507,977.9353622018225,285,2138.5049066490214,60.503685559307655,3,1,0,602,36.19047619047619,22.936507936507937,9.920634920634921,30.952380952380953,176
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.41696286268835503,0.2657688728627976,3.124382091380071,-0.27927012945308627,2860.1200935384127,228,4647.151229552444,166.28862536050536,4,1,253,479,29.12698412698413,18.571428571428573,16.38888888888889,35.91269841269841,176
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4362446256300605,0.271621379941591,3.1747028757627387,-0.2792701294530866,3258.6273449036153,227,5456.1531364245675,202.53979284180875,3,2,253,527,28.69047619047619,12.579365079365079,22.817460317460316,35.91269841269841,176
Original strict SMA20,0.0,0.25,0.3333333333333333,0.1751490521542518,0.20077232463168196,3.6414003987134955,-0.46648869310231467,469.9990437886081,329,2049.9736366804777,36.85519224158648,3,1,0,613,42.46031746031746,27.142857142857142,19.484126984126984,10.912698412698413,177
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.24141459653577924,0.2248121014864838,3.283544662699733,-0.34479482979287246,798.0306185622176,302,2583.3745039518953,64.71171616927936,4,1,302,448,35.91269841269841,26.50793650793651,24.246031746031747,13.333333333333334,177
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.27334920315259414,0.2490570011278093,3.351856592945301,-0.3470026206273941,1019.7078085942609,290,3463.2514324763465,100.37706612845108,4,1,302,606,32.5,10.0,44.166666666666664,13.333333333333334,177
Original strict SMA20,0.0,0.25,0.3333333333333333,0.36994338034642404,0.3235922082532078,3.350750719718035,-0.43706120158499007,2065.103280208535,275,5788.831044578715,240.59080705465138,1,1,0,997,42.26190476190476,7.976190476190475,2.142857142857143,47.61904761904761,178
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4280744507126688,0.353357520659274,3.04200170481711,-0.47733939793569363,3084.067570800533,255,5646.063303300481,354.6058687851669,1,1,261,749,32.420634920634924,7.936507936507936,2.420634920634921,57.22222222222222,178
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4280744507126688,0.353357520659274,3.04200170481711,-0.47733939793569363,3084.067570800533,255,5646.063303300481,354.6058687851669,1,1,261,749,32.420634920634924,7.936507936507936,2.420634920634921,57.22222222222222,178
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2835726289637339,0.2694610946624754,3.350464878002243,-0.34327448584576176,1101.5207862631198,281,2836.390418383348,116.91350044150154,3,2,0,778,39.166666666666664,16.666666666666664,4.682539682539683,39.48412698412698,179
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4036612081213111,0.29210109157779895,2.9528123829238773,-0.40229742522267653,2611.273988056813,235,3258.7390068150603,216.77278181532904,3,2,227,624,33.05555555555556,16.666666666666664,5.595238095238096,44.682539682539684,179
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.42580393032829833,0.30935257946845224,2.9453436422129076,-0.40229742522267603,3037.0692346079136,234,3857.3711988801456,249.32564711258897,3,2,227,667,31.865079365079364,11.587301587301587,14.920634920634921,41.62698412698413,179
Original strict SMA20,0.0,0.25,0.3333333333333333,0.316744279067124,0.1831484561526199,3.7054844540040563,-0.18366420875427578,1409.0763123014233,333,2024.3252432821057,14.836354040204649,2,0,0,306,33.76984126984127,46.507936507936506,19.72222222222222,0.0,180
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3398303043601334,0.19022749752112608,3.496521657747121,-0.1721690492950882,1666.414851970605,317,2213.2424508974023,17.49071921583308,2,0,266,233,30.873015873015873,46.507936507936506,22.61904761904762,0.0,180
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.32650808269457343,0.19203329732272795,3.381321185345783,-0.19044796444172798,1513.209719385707,306,2015.7339260069198,19.67641588462291,1,0,266,255,30.039682539682538,45.357142857142854,24.6031746031746,0.0,180
Original strict SMA20,0.0,0.25,0.3333333333333333,0.34110488148273976,0.27127088021028745,3.3502923036363508,-0.3768404000614058,1681.7771448372184,261,2951.762750931534,95.00601362331538,2,1,0,797,41.34920634920635,15.95238095238095,10.753968253968255,31.944444444444443,181
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3319405704206113,0.29217175692642083,3.199394571784824,-0.3964738221237161,1574.087973268633,277,3113.2652849360434,108.21797917601171,2,1,263,593,33.25396825396825,15.95238095238095,12.936507936507939,37.857142857142854,181
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.332108105107926,0.28681803661124267,3.2670741237481384,-0.3964738221237161,1575.9998244604944,281,3189.942678090468,115.8762252624072,5,4,263,636,32.57936507936508,11.38888888888889,24.365079365079364,31.666666666666664,181
Original strict SMA20,0.0,0.25,0.3333333333333333,0.24535963343533718,0.2495058428298899,3.3729210938458323,-0.43254545490760843,822.8447839457986,313,2790.9409754052463,80.13234451372267,4,1,0,729,39.12698412698413,20.317460317460316,24.126984126984127,16.428571428571427,182
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.26970097993111675,0.2703766780685831,2.8912068405315274,-0.5214138495950746,991.8592681603783,279,3104.37431598316,127.67484037823037,4,1,267,545,31.9047619047619,20.833333333333336,27.34126984126984,19.92063492063492,182
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3035370849781138,0.28240896555272166,2.8686440054576394,-0.5237343705891335,1278.445727048375,265,3902.0681479401637,167.63147290309837,2,1,267,584,31.03174603174603,15.793650793650793,33.25396825396825,19.92063492063492,182
Original strict SMA20,0.0,0.25,0.3333333333333333,0.37924921971928827,0.3019857976797803,3.406278387658849,-0.34217218380340464,2204.5336682511843,302,3977.3603351099496,97.65520893488805,1,1,0,768,41.388888888888886,21.071428571428573,3.8095238095238098,33.730158730158735,183
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3994898474005808,0.34053750404044264,2.663681775947566,-0.3293153725618428,2537.3371794841764,248,3891.701424874299,135.7476088888986,1,1,268,583,34.04761904761905,21.071428571428573,4.603174603174604,40.27777777777778,183
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.37985486779576916,0.3352679792111165,2.6102615003568763,-0.3293153725618428,2213.8939356398155,248,3494.201725443626,126.58339378170805,1,1,268,573,34.44444444444444,23.452380952380953,4.603174603174604,37.5,183
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3564872427127872,0.29748949268955377,3.3148491148438994,-0.3582035652724271,1877.4534917304707,313,4388.181272850431,135.28803029952962,3,2,0,884,40.63492063492063,9.365079365079366,27.77777777777778,22.22222222222222,184
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4966427245692362,0.3201637875529923,3.08333023869244,-0.3431395237072907,4849.389277982706,271,8199.530252577399,342.05294173023464,3,2,291,624,30.317460317460316,9.365079365079366,35.079365079365076,25.238095238095237,184
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4398749813739118,0.2702097123902505,3.3003459426065263,-0.3423183802385177,3338.9942586220827,280,6172.96197457661,225.99181097374415,5,3,291,596,32.06349206349206,12.3015873015873,39.44444444444444,16.19047619047619,184
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2588761305286318,0.26512868023452646,3.529264081354714,-0.3334458043491148,913.1949930359989,296,2863.6711812953918,110.42605512042984,3,1,0,928,42.65873015873016,6.785714285714286,16.626984126984127,33.92857142857143,185
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.2708003030250212,0.29538439585635207,3.1049913118997505,-0.4010812673541765,1000.1782436421896,284,2626.0328238925017,129.6679084502936,3,1,287,687,33.095238095238095,6.785714285714286,20.0,40.11904761904762,185
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.26240911774937103,0.2990317366954781,3.0633906431924864,-0.41566016070296946,938.2312386313457,285,2490.7478523981767,122.33684507438034,2,2,287,698,32.976190476190474,6.26984126984127,20.674603174603174,40.07936507936508,185
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2795659992576842,0.19187975002586122,3.8715905444928636,-0.25414583365978943,1068.7819131536296,307,2311.8188560894655,31.97786384349717,4,2,0,485,36.547619047619044,35.595238095238095,14.563492063492065,13.293650793650794,186
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.35956287178567425,0.21174168725729944,3.3887201269100933,-0.2477790201012276,1918.9411887298008,267,3105.1570001012055,59.52170205419221,4,2,251,362,31.666666666666664,35.51587301587302,16.984126984126984,15.833333333333332,186
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.37326554891628905,0.20730153357592698,3.486942111896218,-0.24820670752858826,2113.944835507427,265,3271.398992030944,70.50075978888798,4,2,251,370,31.150793650793652,33.53174603174603,22.976190476190474,12.341269841269842,186
Original strict SMA20,0.0,0.25,0.3333333333333333,0.23396332121756003,0.2933515424137398,3.4243419795445242,-0.36933499159098343,752.9849221916135,287,3504.0861454707674,139.4286073185159,0,2,0,908,40.55555555555556,12.380952380952381,0.0,47.06349206349206,187
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.40154106375279164,0.3264788681007939,3.1480607824365388,-0.30075543357958906,2573.4568425307943,244,5290.204409794063,324.89404344486724,2,2,256,695,31.19047619047619,8.134920634920634,4.801587301587302,55.87301587301587,187
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.37249589441841535,0.2908450008726892,3.144698154697578,-0.2839565966201932,2102.5383662941776,251,3793.367223302859,230.4910855755406,4,4,256,702,31.11111111111111,7.857142857142857,25.912698412698415,35.11904761904761,187
Original strict SMA20,0.0,0.25,0.3333333333333333,0.30602384758766377,0.15268217751027668,3.7452002842188423,-0.14014078365197702,1302.178497608142,271,1809.1929883406883,28.29412916962287,2,0,0,213,32.61904761904762,54.48412698412698,12.896825396825399,0.0,188
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3266365347707083,0.1561321686695723,3.517964143763609,-0.14554346256720307,1514.6244741318328,251,1599.6258642474315,33.148742435487776,2,0,253,159,30.476190476190478,54.44444444444444,15.079365079365079,0.0,188
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.35484269293116655,0.16978402162737985,3.4773981101876275,-0.18093741426736118,1855.6013997113023,245,1994.3105260847178,66.5568287598235,2,0,253,208,29.444444444444446,46.98412698412698,23.57142857142857,0.0,188
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3160319954408899,0.29410639566555447,3.827709591336865,-0.44467072673325175,1401.737277107166,329,7532.622640933803,213.76680155400587,3,2,0,861,38.57142857142858,8.095238095238095,13.134920634920636,40.1984126984127,189
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.5069734232194052,0.32399854031413283,3.4525281546505564,-0.29648159402772145,5182.2545695092695,278,14321.871562162121,642.2431664662122,3,2,246,647,30.07936507936508,8.095238095238095,15.0,46.82539682539682,189
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.49192902829547114,0.31387571515657897,3.5107282432191984,-0.29648159402772123,4703.980636016361,280,12736.933845340409,538.1783613939458,5,3,246,663,29.92063492063492,6.785714285714286,22.341269841269842,40.95238095238095,189
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2617998632179681,0.2654233693766612,3.5920069132819874,-0.31933631128679135,933.8703901110325,303,3026.770307957066,75.19971411123053,2,1,0,820,39.72222222222222,18.73015873015873,6.587301587301588,34.960317460317455,190
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3818108623635861,0.29666928037264784,3.16821286077694,-0.4169559847760406,2244.3675718261798,261,3476.6024638175445,127.21163342556797,2,1,256,617,31.46825396825397,17.341269841269842,7.936507936507936,43.25396825396825,190
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3921397170154477,0.27295315453359714,3.2777416329483744,-0.3294233078776295,2411.610750105112,263,3286.9166044705817,114.93909500757142,6,4,256,663,30.952380952380953,11.031746031746032,32.142857142857146,25.873015873015877,190
Original strict SMA20,0.0,0.25,0.3333333333333333,0.4118418164494506,0.344831802560779,3.089881812558796,-0.30385206114033203,2761.906007748694,324,4471.494664457169,89.55710513014802,3,2,0,814,41.23015873015873,20.11904761904762,8.73015873015873,29.92063492063492,191
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.42225663811888214,0.3650440477871217,2.735220890532958,-0.3863825603107712,2964.926659017847,304,4457.543439945655,103.10009939859451,3,2,277,620,33.45238095238095,20.595238095238095,11.34920634920635,34.6031746031746,191
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4249629988339325,0.34622328603640146,2.865890786758237,-0.3863825603107712,3019.8260805083096,289,4944.37492439873,131.2279165621086,5,2,277,655,31.30952380952381,10.714285714285714,28.49206349206349,29.484126984126984,191
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2960366702098436,0.2304898976667617,3.317144676925302,-0.3005590081796451,1209.1943276267718,270,2288.6838481257155,87.68571128422967,2,2,0,565,36.11111111111111,27.976190476190478,13.055555555555557,22.857142857142858,192
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3311484646853333,0.24880883921244137,3.0479354799121863,-0.18868756792785862,1565.0768422115495,258,2222.73089936885,113.93437224516941,2,2,261,412,30.0,27.8968253968254,16.03174603174603,26.071428571428573,192
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3425104658762199,0.22828414600866967,3.2229284003657184,-0.18943133940167897,1698.8655356259499,253,2050.278358399668,91.99947835854242,4,2,261,478,28.65079365079365,18.29365079365079,44.84126984126984,8.214285714285714,192
Original strict SMA20,0.0,0.25,0.3333333333333333,0.1498500771063973,0.14713125509210492,3.7135998943153328,-0.34478983758392673,380.95965853942664,310,1377.276921421355,19.904915606028105,1,1,0,316,36.19047619047619,50.99206349206349,5.238095238095238,7.579365079365079,193
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.16807294048834232,0.16291966208189962,3.4693976599544363,-0.3340736284326656,443.38672219753727,305,1525.1059521446907,34.37346718129132,1,1,288,236,32.73809523809524,49.801587301587304,7.777777777777778,9.682539682539684,193
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.16807294048834232,0.16291966208189962,3.4693976599544363,-0.3340736284326656,443.38672219753727,305,1525.1059521446907,34.37346718129132,1,1,288,236,32.73809523809524,49.801587301587304,7.777777777777778,9.682539682539684,193
Original strict SMA20,0.0,0.25,0.3333333333333333,0.30453417526145765,0.24294712036252897,3.63154624504424,-0.21053225945221796,1287.9146289146147,296,3445.832913481572,96.78632291646647,2,3,0,713,42.579365079365076,21.904761904761905,7.896825396825396,27.61904761904762,194
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3015491028542501,0.27220255392645326,3.2405573645101486,-0.33437692171779365,1259.7528092141113,292,3514.1211373578562,122.87883781933463,2,3,267,543,35.833333333333336,21.944444444444443,9.801587301587302,32.420634920634924,194
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.28784375681818775,0.2633267341198243,3.2747512646794155,-0.334376921717794,1137.4082353416131,299,3213.3889807582873,100.75693020300724,4,4,267,534,35.79365079365079,20.873015873015873,18.174603174603174,25.158730158730158,194
Original strict SMA20,0.0,0.25,0.3333333333333333,0.4458610253570836,0.31116594707927314,3.594567699589266,-0.3485961224933664,3475.3966084626436,271,4757.584944138718,188.16107253711832,1,1,0,897,39.682539682539684,9.285714285714286,3.0555555555555554,47.976190476190474,195
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4696531208746557,0.3474098943029019,3.1827202970590895,-0.29381191418770214,4068.299554515363,256,4206.822684100333,212.47717557518155,1,1,265,667,30.555555555555557,9.285714285714286,2.1825396825396823,57.97619047619048,195
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.44270440719718707,0.3370735290904589,3.162332661900617,-0.29381191418770186,3402.857696433405,262,4071.4024488223117,185.2126228309619,4,3,265,678,30.238095238095237,7.182539682539682,12.817460317460316,49.76190476190476,195
Original strict SMA20,0.0,0.25,0.3333333333333333,0.16144878246439887,0.24297655995637332,3.4408925423259062,-0.29017054942546444,419.70666383390824,294,1748.6082800583654,47.386940742015554,2,1,0,1052,44.801587301587304,7.420634920634921,23.333333333333332,24.444444444444443,196
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.1661246346439984,0.26981857965109785,3.0081439792662596,-0.36638630579771114,436.3006191083737,278,1803.9904052458162,63.54306769397505,2,1,309,759,33.17460317460317,7.420634920634921,29.8015873015873,29.603174603174605,196
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.17856382171420182,0.2718165484844271,3.0394307885864777,-0.36765818874452133,483.346517989514,276,2006.9854652515007,71.87115788188942,2,1,309,767,33.01587301587301,5.634920634920635,31.746031746031743,29.603174603174605,196
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3680093717937727,0.2672528270065256,3.4392107587274703,-0.24690315708738123,2037.138210574215,307,3812.4989830100308,132.25534544676697,2,2,0,720,41.23015873015873,25.436507936507937,6.865079365079366,26.46825396825397,197
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4648238091730901,0.30513439212775395,3.2444652301521524,-0.30411478129231845,3941.099515837846,286,5739.994890350876,246.99711881014838,3,2,298,573,32.65873015873016,17.182539682539684,18.53174603174603,31.626984126984127,197
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.419115534702726,0.2859280540570952,3.241373914750844,-0.30411478129231845,2902.331334761142,286,4428.171852719469,178.08616765413888,4,2,298,606,31.98412698412698,14.841269841269842,31.587301587301585,21.58730158730159,197
Original strict SMA20,0.0,0.25,0.3333333333333333,0.21844968966449319,0.2364096100429084,3.6606549881837327,-0.370907701133803,666.4350640363726,319,2283.4601502386977,72.66901113222345,2,1,0,606,39.84126984126984,27.023809523809522,3.6904761904761907,29.444444444444446,198
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.25055969554439494,0.2636633813458254,2.9976058744983107,-0.3344779265563949,856.6090298690157,281,2072.0971483222074,100.88325470970427,2,1,294,438,33.17460317460317,27.023809523809522,4.246031746031746,35.55555555555556,198
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.26091823151576765,0.26415010185640775,3.095075759684142,-0.3344779265563958,927.5921194066556,272,2523.209701079739,120.49620152414425,4,2,294,484,31.9047619047619,20.595238095238095,13.492063492063492,34.007936507936506,198
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2631774527925179,0.2671921942559447,3.7340292683901275,-0.2886148358906557,943.7567552906374,328,2711.915740409218,95.31497951726729,4,2,0,903,44.60317460317461,8.174603174603174,18.412698412698415,28.809523809523807,199
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3212633497324391,0.2980143457321823,3.2921443491501536,-0.286634247694246,1456.4466780873443,301,3039.5019314697233,139.0323111470195,4,2,281,687,36.03174603174603,7.698412698412699,21.50793650793651,34.76190476190476,199
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.28639206160871744,0.2767200627352424,3.371160202162402,-0.22281096034871653,1125.0947518953028,310,2480.357433658892,108.34761935672869,3,2,281,751,34.48412698412698,4.087301587301587,40.91269841269841,20.515873015873016,199
