strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.09449762010352014,0.1126112762945211,0.6003922413021218,-0.17166145592130297,0.5504882828609,238.79473756574313,231,47.54218426156409,0.0,28.809523809523807,71.19047619047619,0.0,0.0,4,0,322,652,28.80952380952381,88
Guarded A5/B25 SMA20 Lead (max 1x),0.10597282136486896,0.11129857091340609,0.7020287134524306,-0.3474654388750506,0.30498809236384816,264.08266603852496,216,43.81778826509925,0.0,30.436507936507933,69.56349206349206,0.0,0.0,4,2,330,722,30.476190476190474,89
Guarded A5/B25 SMA20 Lead (max 1x),0.08390273310412044,0.11060082173735059,0.43437074625304717,-0.2522056813232183,0.3326758250009187,217.39738958188198,260,38.77352675317459,0.0,34.56349206349206,65.43650793650794,0.0,0.0,3,2,283,833,34.6031746031746,90
Guarded A5/B25 SMA20 Lead (max 1x),0.1691563009723891,0.11442134550458731,1.211513461219651,-0.2100321772470226,0.8053827903399836,451.43845263171295,208,55.45897626279787,0.0,27.460317460317462,72.53968253968253,0.0,0.0,4,0,310,629,27.5,91
Guarded A5/B25 SMA20 Lead (max 1x),0.1304850879000925,0.11946049787869285,0.9075780468530502,-0.16542953258956528,0.7887653785725744,326.3024937350432,228,56.92832088286451,0.0,33.730158730158735,66.26984126984127,0.0,0.0,2,1,310,753,33.76984126984127,92
Guarded A5/B25 SMA20 Lead (max 1x),0.09004272864289042,0.10827074064748743,0.49656501346480625,-0.18971066439834666,0.474631876539225,229.5778985621833,248,39.885392573053714,0.0,32.420634920634924,67.57936507936509,0.0,0.0,3,1,331,763,32.46031746031746,93
Guarded A5/B25 SMA20 Lead (max 1x),0.09296327683191774,0.11210223459069608,0.5257389229043179,-0.1846100625143588,0.5035655996524412,235.58352283622003,230,38.241869252075496,0.0,30.873015873015873,69.12698412698413,0.0,0.0,2,1,318,753,30.91269841269841,94
Guarded A5/B25 SMA20 Lead (max 1x),0.15825253857658628,0.1100092410450707,1.0431059161933356,-0.1416661636855812,1.1170807090380275,412.4068878490071,200,40.5048588813067,0.0,31.150793650793652,68.84920634920636,0.0,0.0,6,3,289,708,31.19047619047619,95
Guarded A5/B25 SMA20 Lead (max 1x),0.14656051334974962,0.113278842933811,1.1103977809613128,-0.2066784176740368,0.7091234537168645,373.93941002528686,242,63.537352947040866,0.0,31.547619047619047,68.45238095238095,0.0,0.0,3,1,278,717,31.58730158730159,96
Guarded A5/B25 SMA20 Lead (max 1x),0.23273835744454408,0.12157067646463901,1.599225916483008,-0.19350741721428266,1.2027361059076025,752.5818362005863,220,58.56417925044981,0.0,27.77777777777778,72.22222222222221,0.0,0.0,6,2,307,425,27.817460317460316,97
Guarded A5/B25 SMA20 Lead (max 1x),0.161742793816829,0.11292031385543391,1.2185095447271097,-0.1574559342400715,1.027225773340631,424.5579998645283,212,64.63061131061781,0.0,30.119047619047617,69.88095238095238,0.0,0.0,5,2,335,618,30.158730158730158,98
Guarded A5/B25 SMA20 Lead (max 1x),0.16920458206424072,0.09387208170684588,1.4227580636720727,-0.11724554142062292,1.4431643200589839,451.6184016699548,201,51.29584485143487,0.0,30.476190476190478,69.52380952380952,0.0,0.0,3,2,306,613,30.476190476190474,99
