strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.030789984155894512,0.16979545154825687,-0.12064753980984258,-0.29861759363635054,0.10310840624276756,133.86590899415393,283,27.471836366706825,0.0,36.42857142857142,63.57142857142857,0.0,0.0,1,2,215,905,36.46825396825397,77
Guarded A5/B25 SMA20 Lead (max 1x),0.050396677318029104,0.2008141789624626,-0.006057610045165256,-0.49150239479193136,0.10253597510824668,160.56280383766497,296,27.861865203398196,0.0,32.817460317460316,67.18253968253968,0.0,0.0,7,5,252,796,32.857142857142854,78
Guarded A5/B25 SMA20 Lead (max 1x),0.08865166128370583,0.18028751266636675,0.3790038121230978,-0.32031205815220987,0.27676654383575916,226.76594914557901,273,43.898172869526725,0.0,36.507936507936506,63.49206349206349,0.0,0.0,8,5,217,893,36.507936507936506,79
Guarded A5/B25 SMA20 Lead (max 1x),0.056400318737821475,0.16859109692496874,0.19700066815199838,-0.32835701574838744,0.17176523123550302,169.6417558178459,298,41.776867215993455,0.0,35.11904761904761,64.88095238095238,0.0,0.0,4,3,232,865,35.15873015873016,80
Guarded A5/B25 SMA20 Lead (max 1x),0.045969993316888,0.18635237928440662,0.12523843767099246,-0.42022321464491974,0.10939422600850772,154.1501858272701,279,40.19785342034689,0.0,34.24603174603175,65.75396825396825,0.0,0.0,3,2,240,821,34.24603174603175,81
Guarded A5/B25 SMA20 Lead (max 1x),0.09099460185182462,0.20307934254028512,0.38176259314179195,-0.4467379886189553,0.20368673399171874,231.52001613874987,317,59.604722734853304,0.0,32.10317460317461,67.8968253968254,0.0,0.0,8,2,213,746,32.1031746031746,82
Guarded A5/B25 SMA20 Lead (max 1x),0.05717805062178649,0.162283657412938,0.18506225401297563,-0.3362872226699642,0.17002742527003956,170.8509231827606,318,42.05190231819432,0.0,33.65079365079365,66.34920634920634,0.0,0.0,3,0,268,768,33.69047619047619,83
Guarded A5/B25 SMA20 Lead (max 1x),0.05193647924115519,0.2057282406342591,0.2179650985737571,-0.5319697931492064,0.09763050441961484,162.8488273562545,286,50.722525935577174,0.0,36.78571428571429,63.21428571428571,0.0,0.0,7,3,180,820,36.82539682539682,84
Guarded A5/B25 SMA20 Lead (max 1x),0.056309034066453156,0.17104443827961807,0.07198221861202367,-0.4765767275238953,0.11815313424768492,169.5003365226298,309,33.628180194665916,0.0,34.682539682539684,65.31746031746032,0.0,0.0,3,1,246,843,34.72222222222222,85
Guarded A5/B25 SMA20 Lead (max 1x),-0.041390331956818516,0.2179332383180104,-0.3895944806619499,-0.6470102933711802,-0.06397167460993314,66.43423533918107,329,31.799973225077625,0.0,34.166666666666664,65.83333333333333,0.0,0.0,5,2,257,766,34.166666666666664,86
Guarded A5/B25 SMA20 Lead (max 1x),0.11692041357381067,0.17346508464701077,0.6105695301168854,-0.2661158276034903,0.4393591115069669,290.4185592723477,252,59.49452606188289,0.0,34.72222222222222,65.27777777777779,0.0,0.0,5,0,217,799,34.76190476190476,87
Guarded A5/B25 SMA20 Lead (max 1x),-0.023502736668938207,0.20004745999054377,-0.25183249662202717,-0.5543921053828589,-0.04239370734312207,79.41113226012483,336,36.67947735295118,0.0,34.84126984126984,65.15873015873017,0.0,0.0,7,2,216,855,34.88095238095238,88
Guarded A5/B25 SMA20 Lead (max 1x),0.12588884174142945,0.17297559665005846,0.5407864705809128,-0.32789680716404185,0.38392823287983147,313.72186733187,328,47.009322770368506,0.0,31.666666666666664,68.33333333333333,0.0,0.0,7,1,233,720,31.706349206349206,89
