simulation,strategy,group,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x
177,Vol-adjusted SMA stack,Momentum trigger,0.1107139981068288,0.24485484522225948,1.9138731853062196,-0.29712611519860677,272.73382204350213,354,40.15873015873016,23.41269841269841,12.103174603174603,24.325396825396826
177,Long-hold 3/6/12m momentum,Long-hold momentum,0.088045437315871,0.4175474254523016,0.8804910704535842,-0.5667051523532786,223.51821320826411,168,30.396825396825395,12.5,6.666666666666667,50.43650793650794
177,SMA stack hysteresis,Long-hold momentum,0.06034761661549193,0.3680077335097626,0.7925611145072684,-0.45579734730342636,174.27474751268826,198,37.976190476190474,10.238095238095237,14.325396825396824,37.46031746031746
177,Absolute momentum trailing stop,Long-hold momentum,-0.06951267070183043,0.3892176667979185,1.3813036012218105,-0.7983722324137276,49.39264188015363,313,43.92857142857143,6.15079365079365,0.0,49.920634920634924
177,ADX trend strength,Long-hold momentum,0.03322220348387184,0.34360262728159413,0.9639335613850163,-0.46656571454869583,135.71186172293773,194,37.976190476190474,21.746031746031747,2.738095238095238,37.53968253968254
177,Keltner trend channel,Long-hold momentum,0.20778177132223785,0.3597970875964587,1.9349680566139933,-0.35628176519937965,612.2089801476628,293,40.714285714285715,4.285714285714286,11.150793650793652,43.84920634920635
177,Monthly momentum regime,Long-hold momentum,-0.020934757905821222,0.4176754858599102,0.0901670440334639,-0.7481648349886959,80.71587551028809,40,46.15079365079365,4.285714285714286,10.515873015873016,39.04761904761905
177,Guarded A10/B20 SMA20,Reference,0.197885059567372,0.2374864569991341,3.6185173282184873,-0.3948223756490527,565.475551751583,330,42.26190476190476,9.920634920634921,37.023809523809526,10.793650793650794
177,SMA20 3x/cash,Reference,0.30795759743110285,0.3653577929516675,3.513008997097885,-0.4679223643466138,1320.905644196706,325,42.26190476190476,0.0,0.0,57.738095238095234
177,SMA20 2x/cash,Reference,0.24790020031393034,0.24358532506755967,3.548460114614732,-0.3106097441423073,839.1887678281264,325,42.26190476190476,0.0,57.738095238095234,0.0
177,Buy & hold 1x,Reference,0.1155385275339249,0.19457336546507548,0.368569945772308,-0.31197159352359405,287.2566012666916,0,0.0,100.0,0.0,0.0
178,SMA stack momentum,Momentum trigger,0.2649140093184894,0.26010249459096574,1.6811778988228916,-0.2717510605520136,956.3528932568877,196,53.769841269841265,13.80952380952381,8.373015873015872,24.047619047619047
