strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,simulation
Guarded A5/B25 SMA20 Lead,0.8199904987234778,0.361351857615249,3.48634545986114,-0.303478847256213,2.7019692019299066,32028.936625407652,315,17621.187730807836,0.0,31.26984126984127,15.555555555555555,44.48412698412698,8.69047619047619,7,1,197,107
Guarded A5/B25 SMA20 Lead,0.8379732760390386,0.3597443622767794,3.3385012036729864,-0.32166801966896724,2.605087309896109,35217.024388431455,286,26560.464441206226,0.0,29.682539682539684,12.53968253968254,47.22222222222222,10.555555555555555,6,2,234,108
Guarded A5/B25 SMA20 Lead,0.6914921404422951,0.3465132410456844,3.0990248733500034,-0.2519563208420268,2.744492133125929,15799.795612515743,273,22239.53692440274,0.0,31.626984126984127,6.587301587301588,57.698412698412696,4.087301587301587,7,2,196,109
Guarded A5/B25 SMA20 Lead,0.7835349963348899,0.3617011751447981,3.467859369438121,-0.3376289446160639,2.3206985326032687,26347.242396518213,309,30597.479665471383,0.0,31.26984126984127,5.952380952380952,55.595238095238095,7.182539682539682,8,2,180,110
Guarded A5/B25 SMA20 Lead,0.9132507631424267,0.46428476980896405,3.1643560156803185,-0.4709056508895264,1.939349764474739,51879.328688486894,311,73461.13968114874,0.0,37.34126984126984,1.8253968253968256,33.33333333333333,27.500000000000004,9,8,201,111
Guarded A5/B25 SMA20 Lead,0.9186500742506534,0.45833082522138135,3.0927374934951124,-0.3071761019247676,2.9906300278387077,53309.660465588466,282,40441.18615810473,0.0,37.301587301587304,4.484126984126984,25.71428571428571,32.5,4,2,202,112
Guarded A5/B25 SMA20 Lead,0.5295631200492306,0.36367433551581435,3.003640941116032,-0.3810922086989204,1.3895931429750343,5982.479018504697,310,8817.740184219638,0.0,34.76190476190476,3.650793650793651,53.769841269841265,7.817460317460317,4,1,214,113
Guarded A5/B25 SMA20 Lead,1.092458492417717,0.4408453204461818,3.1385050926982028,-0.2652980500629773,4.117853456361197,123103.41728981379,274,163736.90942422,0.0,32.5,4.761904761904762,40.75396825396825,21.984126984126984,10,6,178,114
Guarded A5/B25 SMA20 Lead,0.8000478735578067,0.3831849591217552,3.1641817781845747,-0.2729468051080816,2.931149434927452,28797.992891466605,257,35667.97911925267,0.0,33.41269841269841,1.6666666666666667,45.0,19.92063492063492,6,4,182,115
Guarded A5/B25 SMA20 Lead,0.7394233599421409,0.35602539654706705,3.3207289675659877,-0.264764466652095,2.792759048417761,20690.379803785883,310,28899.356543702845,0.0,30.476190476190478,7.4603174603174605,62.06349206349206,0.0,5,0,238,116
Guarded A5/B25 SMA20 Lead,0.8634880393678259,0.36669275407225915,3.364495675745003,-0.20537857294842052,4.204372573884255,40228.77108376892,280,47247.55911778575,0.0,34.56349206349206,5.079365079365079,49.642857142857146,10.714285714285714,7,4,185,117
Guarded A5/B25 SMA20 Lead,0.5707171172375451,0.3569163999588269,3.21393357867605,-0.3071873377406882,1.8578796946354452,7729.686282796253,311,11190.268999677135,0.0,33.730158730158735,4.444444444444445,49.12698412698413,12.698412698412698,5,3,205,118
Guarded A5/B25 SMA20 Lead,0.9350835166110836,0.41291440517117406,3.2424515097647966,-0.24994160963500342,3.741207868416194,57883.17540100337,278,52012.94067614165,0.0,28.849206349206348,9.682539682539684,33.611111111111114,27.857142857142858,6,4,213,119
Guarded A5/B25 SMA20 Lead,0.669788754688057,0.3956664162670211,3.163622816570274,-0.2988461566746122,2.241249350974027,13948.410578300138,335,15866.08996027481,0.0,36.11111111111111,6.587301587301588,46.54761904761905,10.753968253968255,8,3,228,120
Guarded A5/B25 SMA20 Lead,0.9370385724648593,0.34590090252453704,3.61168745020651,-0.2211387122789549,4.237333946680644,58450.040025346025,298,52190.16649141236,0.0,31.23015873015873,8.015873015873016,56.785714285714285,3.968253968253968,8,2,193,121
Guarded A5/B25 SMA20 Lead,0.5635935607479792,0.4058097464362495,3.1592660056842674,-0.4180565380484276,1.3481276082391818,7397.92538203981,322,17826.303253329694,0.0,36.15079365079365,2.5,29.8015873015873,31.547619047619047,3,3,223,122
Guarded A5/B25 SMA20 Lead,0.5658262040501241,0.4020609045209045,2.7979417357377203,-0.3220711210899178,1.7568361985865637,7500.504302814943,262,9557.723112904087,0.0,36.03174603174603,8.373015873015872,20.238095238095237,35.35714285714286,5,2,177,123
Guarded A5/B25 SMA20 Lead,0.7790556188631061,0.39752730576755774,3.333053492615735,-0.2251063135037584,3.4608341575906043,25715.519302050678,320,26019.449713890157,0.0,33.01587301587301,1.7063492063492063,50.23809523809524,15.03968253968254,7,3,214,124
Guarded A5/B25 SMA20 Lead,0.9956342389234001,0.40464046041460916,3.3357184368970825,-0.33630992570015716,2.960466411601169,77928.0143579662,272,59465.9643870396,0.0,29.28571428571429,6.309523809523809,44.48412698412698,19.92063492063492,6,2,179,125
Guarded A5/B25 SMA20 Lead,0.8383920613232803,0.4013491642789263,3.362348707252845,-0.4819746828331052,1.7394939841966612,35294.54225962396,316,96124.8651227423,0.0,27.18253968253968,16.746031746031743,37.46031746031746,18.61111111111111,9,3,215,126
Guarded A5/B25 SMA20 Lead,0.6590648693232715,0.34997904123042156,3.2586453061333582,-0.25089574714703955,2.6268475126324917,13107.4994342884,304,24798.38706682055,0.0,34.682539682539684,4.007936507936508,52.46031746031746,8.84920634920635,7,2,205,127
Guarded A5/B25 SMA20 Lead,0.860618113136534,0.3820187212861956,3.1237715856476065,-0.30738107903674283,2.7998408875181933,39634.8093939994,263,32834.001289598134,0.0,32.976190476190474,4.2063492063492065,50.15873015873016,12.658730158730158,7,4,230,128
Guarded A5/B25 SMA20 Lead,0.9639141602793337,0.36985322736315474,3.463004836570969,-0.21412903373567932,4.501557511669288,66763.36019775544,290,84771.418852326,0.0,29.404761904761905,7.222222222222221,59.84126984126984,3.5317460317460316,8,2,197,129
Guarded A5/B25 SMA20 Lead,1.0781027456799208,0.3933543835865573,3.2947524971388567,-0.2916038320645274,3.697148758461286,115190.17358826465,270,81299.79949416938,0.0,33.92857142857143,5.079365079365079,58.13492063492064,2.857142857142857,8,2,205,130
Guarded A5/B25 SMA20 Lead,0.9435850917887574,0.3639914612566518,3.750313779308666,-0.25145466618269036,3.7525057940392754,60384.60326890415,311,44235.422107881874,0.0,30.873015873015873,4.841269841269842,48.333333333333336,15.95238095238095,7,4,191,131
Guarded A5/B25 SMA20 Lead,0.7444931998052848,0.49145232490097923,2.865829490433514,-0.35134899872527786,2.118956372456917,21279.776551855743,309,38621.01009138546,0.0,36.388888888888886,1.4285714285714286,32.06349206349206,30.119047619047617,6,3,236,132
Guarded A5/B25 SMA20 Lead,0.8441220201500765,0.3289508490088068,3.31924647738887,-0.2512338556343409,3.359905527138255,36370.64045121101,285,26436.946253330156,0.0,29.325396825396826,26.50793650793651,44.166666666666664,0.0,5,0,209,133
Guarded A5/B25 SMA20 Lead,0.6870228054183842,0.38642023206226644,3.195168863443205,-0.3214044930224347,2.1375644097496442,15401.47307960821,326,30264.438366779093,0.0,33.29365079365079,2.5396825396825395,56.42857142857143,7.738095238095238,7,3,220,134
Guarded A5/B25 SMA20 Lead,0.8174786266171201,0.33468208114407844,3.524282354276842,-0.31525889383262373,2.593039062844436,31604.855883464203,246,37410.759512945675,0.0,35.11904761904761,0.992063492063492,42.738095238095234,21.150793650793652,4,2,203,135
Guarded A5/B25 SMA20 Lead,0.9114140657564391,0.42421354247610443,3.1532456725951548,-0.34406441142140143,2.6489634949200314,51400.66964498119,262,38105.35260141544,0.0,33.80952380952381,4.007936507936508,25.873015873015877,36.30952380952381,6,5,191,136
Guarded A5/B25 SMA20 Lead,0.5740406959467879,0.41808500886841937,3.0173601340697425,-0.5170583488834504,1.110204867954239,7888.986692753797,327,17287.88451613049,0.0,34.8015873015873,10.0,29.166666666666668,26.031746031746035,6,6,220,137
Guarded A5/B25 SMA20 Lead,0.9286272809428013,0.374632427621571,3.354612048487387,-0.25160440122513456,3.6908228807645918,56046.03850888011,276,68711.71846340083,0.0,33.57142857142857,5.238095238095238,52.77777777777778,8.412698412698413,7,4,187,138
Guarded A5/B25 SMA20 Lead,0.7620613777763872,0.42661402976878765,2.883322489237214,-0.4202628114435761,1.8132971964822553,23440.425115845414,278,26744.913132475103,0.0,32.65873015873016,4.841269841269842,45.357142857142854,17.142857142857142,6,3,194,139
Guarded A5/B25 SMA20 Lead,0.9804306189774792,0.42620678074438584,3.0289620042956082,-0.24735044088568967,3.9637310346682364,72383.54665674837,257,53981.50350002597,0.0,34.08730158730159,5.357142857142857,43.611111111111114,16.944444444444446,6,4,188,140
Guarded A5/B25 SMA20 Lead,0.7675922463732241,0.42255078571397287,3.2555439843905827,-0.4121363025683021,1.8624718123344968,24160.222492855744,323,40165.18475026167,0.0,38.21428571428571,1.9444444444444444,38.095238095238095,21.746031746031747,5,3,205,141
Guarded A5/B25 SMA20 Lead,1.228576175274871,0.43424649585327924,3.2765907179516027,-0.2820535721268334,4.355825618554502,226163.22841692434,274,310242.4057031685,0.0,32.182539682539684,6.349206349206349,50.11904761904762,11.34920634920635,9,3,175,142
Guarded A5/B25 SMA20 Lead,0.8564267782008002,0.4637192715167522,3.129880636934224,-0.2880487876677872,2.9732004259935834,38781.48761793136,329,38349.95636900512,0.0,35.317460317460316,0.9126984126984128,39.682539682539684,24.08730158730159,9,8,234,143
Guarded A5/B25 SMA20 Lead,1.0267272928382347,0.3649394329441491,3.4250946582503867,-0.2470957203089668,4.155180395493787,90467.68556123316,283,73571.74736944241,0.0,29.8015873015873,14.920634920634921,51.66666666666667,3.6111111111111107,8,2,174,144
Guarded A5/B25 SMA20 Lead,0.7690933151505719,0.4003754331072823,3.132121641006373,-0.3045288186929736,2.5255189917706042,24358.96196336991,308,39277.724980073544,0.0,31.11111111111111,1.3095238095238095,61.50793650793651,6.071428571428571,7,2,225,145
Guarded A5/B25 SMA20 Lead,0.76523832683698,0.30055817165378207,3.6117739211667375,-0.24842803824461887,3.080321900233641,23851.49237658553,279,21306.74174742001,0.0,29.20634920634921,10.595238095238095,60.198412698412696,0.0,5,0,202,146
Guarded A5/B25 SMA20 Lead,0.8760599650813645,0.4724705900202608,3.0331106723063317,-0.36470130515104576,2.4021300519298467,42925.80894893225,316,38431.83617697289,0.0,34.682539682539684,4.523809523809524,37.698412698412696,23.095238095238095,5,2,200,147
Guarded A5/B25 SMA20 Lead,0.9655302759579429,0.43420719229294685,3.115830401728963,-0.32920873544013374,2.93288170092778,67295.47258076054,279,51621.27975564988,0.0,35.595238095238095,4.761904761904762,33.96825396825397,25.67460317460317,9,8,175,148
Guarded A5/B25 SMA20 Lead,1.0730242380222532,0.4189140533199024,3.3358372822767475,-0.506627108136081,2.117976359318769,112501.93993000583,322,166003.51046547852,0.0,30.396825396825395,9.841269841269842,55.07936507936508,4.682539682539683,8,2,231,149
Guarded A5/B25 SMA20 Lead,0.7814027981152643,0.4434123384986246,3.131964794729777,-0.29645211842117486,2.6358482519093056,26044.82603074875,297,27758.243845442074,0.0,32.698412698412696,5.714285714285714,28.730158730158728,32.857142857142854,6,3,205,150
Guarded A5/B25 SMA20 Lead,0.6832843290559785,0.35980007588046925,3.0899235139438987,-0.38136846217140113,1.791664484172488,15075.22678892644,287,12759.745654669545,0.0,34.682539682539684,3.6111111111111107,59.04761904761905,2.6587301587301586,5,1,252,151
Guarded A5/B25 SMA20 Lead,0.9953193796992863,0.4282440258784013,3.1649057296046554,-0.3029934307228797,3.284953661617877,77809.43704156736,274,45850.913101830556,0.0,31.785714285714285,4.2063492063492065,46.42857142857143,17.57936507936508,9,4,181,152
Guarded A5/B25 SMA20 Lead,0.763594143957099,0.4940739860992667,3.1309269565578033,-0.36030430503283184,2.119303414616482,23637.950939768285,314,43355.57814853394,0.0,39.166666666666664,0.9126984126984128,9.444444444444445,50.476190476190474,4,4,209,153
Guarded A5/B25 SMA20 Lead,0.8825033253268348,0.5068784496865522,2.9337427282376503,-0.35748450389506314,2.468647775529557,44369.962766332785,293,77216.16599189863,0.0,36.666666666666664,2.4603174603174605,28.61111111111111,32.261904761904766,5,4,174,154
Guarded A5/B25 SMA20 Lead,0.6397154763324835,0.38414321471059476,3.064099708540258,-0.3446705507656048,1.8560201180852427,11704.412786367024,288,20506.08188710811,0.0,33.214285714285715,3.3333333333333335,45.95238095238095,17.5,6,4,215,155
Guarded A5/B25 SMA20 Lead,0.7402253353873234,0.38201510594361593,3.1574556816942123,-0.32149967600711654,2.302413938889749,20782.628321487704,281,22654.11811898909,0.0,33.57142857142857,1.5476190476190477,48.37301587301587,16.507936507936506,5,3,223,156
Guarded A5/B25 SMA20 Lead,0.9850766110608498,0.41325590663484696,3.5755522064148026,-0.23982821445084176,4.107425864452506,74039.08219229888,323,96966.18980286481,0.0,36.82539682539683,8.333333333333332,31.98412698412698,22.857142857142858,6,3,210,157
Guarded A5/B25 SMA20 Lead,0.9126113535663718,0.3292478683105068,3.7459788408001278,-0.1945759047808654,4.690258820043365,51712.24164950688,286,42722.300608250946,0.0,32.77777777777778,5.317460317460317,52.142857142857146,9.761904761904763,8,3,191,158
Guarded A5/B25 SMA20 Lead,0.9382855303610618,0.5117691853645437,3.022316023362644,-0.2838568022906121,3.305488974685365,58814.187096635476,283,31926.840958140085,0.0,38.92857142857143,0.9126984126984128,8.84920634920635,51.3095238095238,1,1,203,159
Guarded A5/B25 SMA20 Lead,0.9388158454224165,0.4072911354573809,3.15841068765986,-0.33147211718491226,2.83226189097135,58969.66949182013,255,101447.66535790406,0.0,33.095238095238095,1.2301587301587302,45.27777777777778,20.396825396825395,8,7,190,160
Guarded A5/B25 SMA20 Lead,1.0106554118895827,0.38710939076414513,3.526255775010504,-0.39411194731099786,2.5643866388350416,83776.80258643832,269,60937.28350195864,0.0,32.301587301587304,4.325396825396825,38.01587301587301,25.357142857142854,8,2,156,161
Guarded A5/B25 SMA20 Lead,0.8303785834451927,0.3691665530002553,3.2301091652178893,-0.2787568430012782,2.9788634944519914,33837.45733719024,286,37384.88347534948,0.0,31.38888888888889,9.444444444444445,54.68253968253968,4.484126984126984,7,1,235,162
Guarded A5/B25 SMA20 Lead,0.797622722645013,0.37676024162822375,3.304325499989882,-0.2509041055011235,3.1789943056210426,28425.7244040653,319,46921.336457787285,0.0,31.865079365079364,13.333333333333334,44.72222222222222,10.079365079365079,5,3,198,163
Guarded A5/B25 SMA20 Lead,0.6021037241697851,0.37077020951729533,2.905465965856102,-0.21885184922831755,2.751193221774605,9355.971989130965,275,12658.399169054932,0.0,35.79365079365079,3.015873015873016,53.25396825396825,7.936507936507936,6,2,196,164
Guarded A5/B25 SMA20 Lead,0.6156990153425481,0.3613645932920309,3.282382616234548,-0.3927163834454143,1.5677955931984369,10150.937802566974,297,19626.940015434517,0.0,33.80952380952381,9.087301587301587,35.35714285714286,21.746031746031747,6,3,211,165
Guarded A5/B25 SMA20 Lead,0.7213146290785784,0.3227627379258661,3.368540423854292,-0.37736987003304107,1.9114261268803012,18702.71439126186,279,13382.37265944561,0.0,31.825396825396822,7.182539682539682,60.992063492063494,0.0,4,0,177,166
Guarded A5/B25 SMA20 Lead,0.7745351032442511,0.48116974436507914,2.9275915282747005,-0.40188541988343945,1.9272535526889552,25091.792940020463,289,48847.63532999003,0.0,38.57142857142858,2.5,24.166666666666668,34.76190476190476,3,3,201,167
Guarded A5/B25 SMA20 Lead,1.0484553699588357,0.4112934351381975,3.311816952807531,-0.296703117483223,3.5336850480451067,100274.09397177795,238,101871.59388871149,0.0,33.53174603174603,10.833333333333334,17.936507936507937,37.698412698412696,5,3,175,168
Guarded A5/B25 SMA20 Lead,1.3212527967104601,0.3612807938672459,3.5388899084297165,-0.19346150724141156,6.829538421106844,335115.6246425416,229,149203.39931683632,0.0,27.3015873015873,14.484126984126986,55.00000000000001,3.214285714285714,9,1,182,169
Guarded A5/B25 SMA20 Lead,0.7261876410079351,0.3548036723062248,3.3249183105361797,-0.2666679771077405,2.723190271603318,19220.005048321156,311,18464.245389876083,0.0,34.166666666666664,4.484126984126984,60.198412698412696,1.150793650793651,5,1,219,170
Guarded A5/B25 SMA20 Lead,0.5360358728711043,0.46559907533382583,2.906555973533814,-0.41818938265655536,1.2818017269255548,6231.327006640917,328,12434.389161802817,0.0,37.65873015873016,2.3412698412698414,19.444444444444446,40.55555555555556,4,5,240,171
Guarded A5/B25 SMA20 Lead,0.720023821512622,0.3454484828692631,3.126554024461101,-0.25399577152785924,2.8347866469645027,18567.797448186484,273,18664.035353126375,0.0,31.507936507936506,10.158730158730158,52.420634920634924,5.912698412698412,6,2,208,172
Guarded A5/B25 SMA20 Lead,0.7636433783848533,0.3626419976290089,3.096011122131023,-0.2418883599654916,3.15700754882871,23644.320382154616,274,22244.84245755604,0.0,32.10317460317461,6.26984126984127,61.62698412698413,0.0,5,0,190,173
Guarded A5/B25 SMA20 Lead,0.627861745888308,0.3502433442036624,3.0670851652301443,-0.2512719605649366,2.498733820027837,10912.890025973955,267,15295.365545912908,0.0,32.8968253968254,7.579365079365079,45.67460317460317,13.84920634920635,6,4,209,174
Guarded A5/B25 SMA20 Lead,0.7678352640083577,0.29898075263288154,3.7702030504433184,-0.16101572246346202,4.76869744308725,24192.298759239824,292,21242.81423414151,0.0,32.261904761904766,9.404761904761905,57.42063492063492,0.9126984126984128,5,1,205,175
Guarded A5/B25 SMA20 Lead,0.7686566417438745,0.37087762455556167,3.1694187518602503,-0.22457967011928795,3.4226456977855304,24300.996403294364,268,30810.12712088843,0.0,32.857142857142854,2.619047619047619,51.23015873015873,13.293650793650794,6,3,205,176
Guarded A5/B25 SMA20 Lead,0.7264472049649289,0.35034119066331354,3.2447293239042474,-0.2746929143026367,2.644579336198611,19247.915140095298,303,25792.080999136248,0.0,33.05555555555556,12.619047619047619,49.166666666666664,5.158730158730158,6,2,206,177
Guarded A5/B25 SMA20 Lead,1.2154168594784243,0.3573005753117383,3.6706544079058583,-0.27883964452162185,4.3588380754235905,213599.1687339817,257,85124.49575961918,0.0,29.404761904761905,10.198412698412698,52.73809523809524,7.658730158730159,10,4,166,178
Guarded A5/B25 SMA20 Lead,0.6765563910408763,0.3408165675998215,3.3211965923119062,-0.30426040853145825,2.2236096845670454,14503.668331826231,303,16313.033857142818,0.0,34.285714285714285,6.309523809523809,57.14285714285714,2.261904761904762,7,1,183,179
Guarded A5/B25 SMA20 Lead,0.8272921085779799,0.4554327690841276,2.9346586679147504,-0.3307150450759517,2.501525470025063,33290.79034503804,306,29164.947149475203,0.0,33.730158730158735,5.396825396825397,46.74603174603175,14.126984126984127,7,3,238,180
Guarded A5/B25 SMA20 Lead,0.6529398486395379,0.44214229307725617,3.1886338096632394,-0.3641096259007117,1.7932507195445218,12647.870161304802,323,13328.47601814573,0.0,40.0,1.5873015873015872,22.53968253968254,35.87301587301587,2,1,209,181
Guarded A5/B25 SMA20 Lead,0.7320282747677613,0.37951810816821757,3.135274332751531,-0.2613602412521081,2.8008402167858684,19856.8866927047,295,20757.44734031463,0.0,32.73809523809524,3.373015873015873,55.35714285714286,8.531746031746032,7,2,208,182
Guarded A5/B25 SMA20 Lead,0.7287094792551772,0.34555945031477764,3.4063677340611593,-0.2621583643417406,2.7796537451128454,19492.712848681655,284,23322.946105063664,0.0,29.72222222222222,4.325396825396825,55.595238095238095,10.357142857142858,4,1,211,183
Guarded A5/B25 SMA20 Lead,0.7503218888651182,0.4384223357036013,2.8679011133824646,-0.2676906658096549,2.8029437881059507,21975.957555769317,294,26328.344673261596,0.0,33.53174603174603,1.9444444444444444,49.920634920634924,14.603174603174605,6,1,201,184
Guarded A5/B25 SMA20 Lead,1.0037247310518347,0.41298352825319656,3.3268628191753886,-0.2919776996007081,3.4376760020524544,81031.03106850573,300,87532.59899077768,0.0,35.595238095238095,2.142857142857143,51.269841269841265,10.992063492063492,7,4,207,185
Guarded A5/B25 SMA20 Lead,0.9578644529268867,0.38050363412555865,3.337016365180034,-0.32036989772732344,2.9898703333924157,64804.789656089386,295,75764.82370932268,0.0,32.06349206349206,13.492063492063492,46.62698412698413,7.817460317460317,8,2,195,186
Guarded A5/B25 SMA20 Lead,0.9302099493840967,0.4368281174664478,3.160184772500288,-0.3652571725250101,2.546726031288004,56491.48700507363,279,59990.13143705589,0.0,34.523809523809526,5.674603174603175,34.48412698412698,25.317460317460316,9,5,199,187
Guarded A5/B25 SMA20 Lead,0.9637559555561959,0.42094476307337764,3.102259512474889,-0.28060650419957917,3.4345460320147536,66711.47389738154,259,71732.2062359329,0.0,37.182539682539684,13.214285714285715,28.49206349206349,21.11111111111111,5,3,143,188
Guarded A5/B25 SMA20 Lead,0.7647207955610824,0.33532171105495834,3.4245593326137964,-0.2619810073317972,2.918993263479473,23784.091270265566,283,21986.43066522018,0.0,32.698412698412696,2.6587301587301586,59.36507936507937,5.277777777777778,6,2,221,189
Guarded A5/B25 SMA20 Lead,0.8756504074275056,0.3307237431161368,3.6265916742212467,-0.2241525293918065,3.9064935372507708,42835.455308611075,303,37041.23471350099,0.0,29.72222222222222,14.087301587301587,54.36507936507936,1.8253968253968256,7,1,180,190
Guarded A5/B25 SMA20 Lead,0.5343060526430925,0.3514488937479248,3.10076177111367,-0.29557778421738334,1.8076664795962336,6163.930954031781,315,6440.77023941149,0.0,34.88095238095238,4.365079365079365,52.5,8.253968253968253,6,3,205,191
Guarded A5/B25 SMA20 Lead,0.7743297252846928,0.44927388566706083,3.0338530009437576,-0.31561283247491906,2.4534164825070186,25063.780403985707,305,42140.92350182272,0.0,34.84126984126984,3.015873015873016,34.44444444444444,27.6984126984127,6,4,190,192
Guarded A5/B25 SMA20 Lead,0.6432530014260247,0.378551294002969,3.1514689546964427,-0.33629172053813994,1.9127827482540454,11950.39611270821,295,32449.442475488777,0.0,35.03968253968254,4.523809523809524,44.920634920634924,15.515873015873016,6,4,202,193
Guarded A5/B25 SMA20 Lead,0.6974114145948487,0.3484856475249359,3.315967678596668,-0.3674269881020824,1.8980952330074528,16341.548817836992,289,28494.91735605329,0.0,33.095238095238095,9.206349206349207,45.95238095238095,11.746031746031745,7,1,219,194
Guarded A5/B25 SMA20 Lead,1.011152510495405,0.4830790966141667,3.2089124134968046,-0.29045005951752567,3.4813300165097485,83976.9094808047,297,58774.01540913685,0.0,35.43650793650794,1.4682539682539681,22.738095238095237,40.35714285714286,5,2,189,195
Guarded A5/B25 SMA20 Lead,1.0528529103167412,0.3936237582112829,3.567672705899229,-0.3695120057540168,2.849306366022712,102370.990763004,328,93147.66162827697,0.0,30.952380952380953,15.317460317460318,41.07142857142857,12.658730158730158,8,3,232,196
Guarded A5/B25 SMA20 Lead,0.7525912398027175,0.3308046134432935,3.4102209275504567,-0.4502921571446027,1.6713398798128238,22252.484358985213,273,14868.258662668119,0.0,29.365079365079367,10.396825396825397,50.0,10.238095238095237,7,1,220,197
Guarded A5/B25 SMA20 Lead,0.9347884701308646,0.37744968091676606,3.3113383318800933,-0.23982821445084188,3.8977418577348844,57798.056587083825,272,34276.633280847265,0.0,32.38095238095238,3.2539682539682544,55.55555555555556,8.80952380952381,7,5,191,198
Guarded A5/B25 SMA20 Lead,1.0837351114840792,0.42900646994466324,3.213235150922774,-0.2914207213744544,3.7187990832386917,118238.80509950801,261,86717.93254087298,0.0,31.507936507936506,6.031746031746032,38.69047619047619,23.76984126984127,9,6,171,199
