date,buy and hold 1x,news aggressive tiers,news conservative tiers,news high-conviction 3x/cash,news rising-score tiers,news 5-day smoothed tiers,news 10-day smoothed tiers
2022-12-21,101.29547080941435,85.77731208807833,101.29547080941435,111.10002272629733,101.34659768070047,83.87206134234732,101.29547080941435
2022-12-22,99.83157909761515,84.53768414397798,99.83157909761515,111.11857466740746,101.36352095457339,82.65996750962715,99.83157909761515
2022-12-23,100.41740103902076,85.03375994178475,100.41740103902076,111.1370635628748,101.38038671755443,83.14502467371013,100.41740103902076
2022-12-27,100.01074851150327,84.68940534739323,100.01074851150327,111.15556435655434,101.39726333420853,82.80831874342091,100.01074851150327
2022-12-28,98.80855547527244,83.67138463595485,98.80855547527244,111.17469899219915,101.41471814810393,81.8129098937024,98.80855547527244
2022-12-29,100.53388443177168,85.13239843226448,100.53388443177168,111.19364722000286,101.43200291882549,83.24147224618403,100.53388443177168
2022-12-30,100.27845372068076,84.91609893094375,100.27845372068076,111.21244424232854,101.44914975833541,83.02997710135524,100.27845372068076
2023-01-03,109.83727937624322,94.53638243774292,109.83727937624322,121.23291086788896,111.46796785932652,92.65780613072589,109.83727937624322
2023-01-04,110.66533939350364,95.2490894432122,110.66533939350364,121.25407851945167,111.48743052080316,93.3563506046936,110.66533939350364
2023-01-05,109.37658298817674,94.13986342181981,109.37658298817674,121.27572141083094,111.50733014297157,92.2691665280973,109.37658298817674
2023-01-06,111.87482956995791,96.29009142837886,111.87482956995791,121.29734410210078,111.52721119208806,94.37666635653439,111.87482956995791
2023-01-09,111.78895080978424,96.21617602041208,111.78895080978424,121.3189225135908,111.5470515280266,94.30421975592567,111.78895080978424
2023-01-10,112.56904017314183,96.88759493035586,112.56904017314183,121.34089953296449,111.5672583651936,94.96229658926595,112.56904017314183
2023-01-11,114.0154875688162,98.13254477753065,114.0154875688162,121.36283238124001,111.58742458911033,96.18250746054575,114.0154875688162
2023-01-12,114.404953741659,98.46775631291757,114.404953741659,121.38438391549923,111.60724021269742,96.51105785202195,114.404953741659
